C_CUSTOMER_SK,C_PREFERRED_CUST_FLAG,AGE,GENDER,MARITAL_STATUS,EDUCATION_STATUS,PURCHASE_ESTIMATE,CREDIT_RATING,DEP_COUNT,DEP_EMPLOYED_COUNT,DEP_COLLEGE_COUNT,RECENCY,MONETARY,FREQUENCY
1256605,Y,54,F,W,Primary,2000,Low Risk,5,1,0,34,989795.92,39
57046311,N,44,F,M,Advanced Degree,4500,Unknown,3,0,3,105,932889.50,39
72082285,N,62,M,W,Unknown,6500,Unknown,6,3,5,8,1298314.28,39
67782147,N,47,F,D,Primary,7500,High Risk,5,0,1,29,1366098.02,38
44731402,N,78,F,D,College,10000,Unknown,6,3,1,48,1026331.95,40
24986582,Y,70,M,M,Advanced Degree,2500,Good,6,0,6,371,1399840.34,40
59635505,N,53,F,W,2 yr Degree,10000,Unknown,6,5,0,1,915187.52,40
37718644,N,35,F,W,Unknown,3500,Unknown,6,3,6,8,909010.02,40
45649912,Y,69,F,S,Unknown,7500,High Risk,6,4,4,79,1213704.76,37
89712679,Y,74,M,D,Unknown,6500,Low Risk,4,2,2,172,1178186.91,39
66397706,N,71,M,M,Secondary,4500,Unknown,6,2,6,152,1399370.46,41
65848245,Y,72,M,S,College,2000,Unknown,5,0,5,35,752407.67,38
80109464,Y,45,F,D,College,4500,High Risk,5,1,3,3,779451.04,39
63276390,Y,53,F,M,College,6500,Good,2,0,2,41,679888.65,39
71057172,Y,69,M,U,College,8000,Unknown,6,0,5,24,1032736.75,40
99110506,N,57,M,D,Unknown,6000,Low Risk,1,0,0,203,967407.37,38
10624862,N,69,M,S,Advanced Degree,5500,Good,5,1,3,38,667421.15,39
91588220,Y,61,M,D,Advanced Degree,6000,Unknown,6,6,6,17,876843.44,36
51594968,N,66,M,U,Secondary,3000,Unknown,5,2,3,26,1010165.48,38
69881693,Y,65,F,W,Primary,5000,Good,4,1,2,5,603776.86,40
66332241,N,61,M,D,Primary,500,High Risk,5,4,5,6,1128361.76,38
35195504,N,77,F,M,Secondary,5000,Unknown,3,1,1,149,1293272.14,37
83861493,N,35,M,S,4 yr Degree,2000,High Risk,4,2,2,33,1036690.09,39
79951285,Y,64,F,S,Unknown,6500,High Risk,6,0,6,8,1166843.64,39
14575401,Y,37,M,M,College,5000,Good,6,2,5,58,1187582.90,38
29821422,N,48,F,U,Secondary,3000,Low Risk,6,0,3,1,935210.55,37
92688131,Y,42,F,S,College,4500,High Risk,6,0,0,96,959146.12,38
44877917,N,43,M,U,College,7000,Good,5,4,5,2,17457270.21,1294
97329837,Y,61,M,U,Advanced Degree,9500,Good,6,0,4,28,1069747.19,36
17525762,Y,42,M,M,2 yr Degree,500,Low Risk,6,4,5,46,1128911.73,37
62200340,Y,43,M,U,Unknown,2500,High Risk,6,6,6,97,1696940.04,39
90445194,N,62,M,W,Secondary,5000,Unknown,6,5,4,3,1225262.10,40
59573545,Y,50,M,M,College,6000,High Risk,3,2,3,29,773903.53,37
82087,N,64,F,U,Unknown,7500,High Risk,5,1,5,3,1411609.53,41
28820593,Y,56,M,U,Advanced Degree,8000,Low Risk,6,2,5,25,1129210.72,41
80909769,N,67,F,D,Secondary,1000,Unknown,6,4,5,21,1160913.43,40
90418679,Y,74,F,M,Unknown,8500,Low Risk,6,0,0,9,1218518.88,40
75773960,N,73,M,S,4 yr Degree,6500,Low Risk,5,0,1,7,760294.55,39
98469807,Y,41,F,U,College,4000,Good,4,1,4,3,1155132.30,33
72890706,N,64,F,W,Unknown,5000,Low Risk,4,2,4,51,1424780.16,39
88061800,Y,64,M,U,2 yr Degree,5000,Low Risk,4,4,3,404,731122.68,37
83163955,N,71,M,S,College,5000,High Risk,3,2,0,37,1046746.23,38
77840440,N,34,F,D,4 yr Degree,4500,Unknown,6,3,0,33,1292654.66,38
95809706,Y,56,F,W,Primary,5000,Unknown,5,0,1,0,1350103.18,39
14957015,N,64,F,U,4 yr Degree,4500,Unknown,4,4,3,56,1290274.12,37
90520890,Y,45,F,S,Unknown,9500,Good,6,6,3,50,1011568.23,39
50512653,Y,47,F,S,Secondary,8500,Unknown,4,3,3,12,962490.89,38
89670134,N,45,F,S,Unknown,500,Low Risk,4,0,1,35,1254130.61,40
88788122,N,58,M,S,Advanced Degree,2500,Low Risk,0,0,0,27,809515.06,38
73143485,Y,64,M,S,2 yr Degree,7500,High Risk,5,4,4,18,966344.60,37
15651898,Y,71,F,S,College,3500,Good,2,2,2,11,904703.25,43
83144246,Y,70,F,M,Secondary,3000,Good,6,2,4,24,969664.31,37
65466879,,60,M,U,Primary,3000,High Risk,4,1,0,3,1166876.39,38
54787222,Y,34,M,W,Primary,7000,Good,1,0,0,26,1426873.24,39
39355150,N,69,F,U,4 yr Degree,3500,Low Risk,4,2,0,28,1011269.62,42
40313550,N,79,F,M,Unknown,500,High Risk,5,3,2,12,1156232.93,39
51719542,Y,77,M,M,Unknown,1500,Low Risk,1,1,1,5,941564.67,34
47487,N,55,M,U,Advanced Degree,4500,Good,5,2,5,30,1314670.49,38
55908321,N,60,F,S,Secondary,5500,Low Risk,5,2,3,736,1231310.62,40
97800008,Y,76,M,D,Primary,6500,Unknown,6,5,5,18,924648.49,40
55484680,N,41,M,M,Unknown,2000,Low Risk,5,1,5,46,1321607.33,38
41521674,N,66,M,D,2 yr Degree,4500,Unknown,5,2,2,28,1124054.72,39
78704893,Y,57,M,U,Advanced Degree,3000,Good,4,4,3,59,1191167.46,40
89052882,N,44,F,W,Primary,3000,High Risk,4,1,4,216,889742.91,40
51696926,N,68,F,U,Secondary,2000,Unknown,4,0,0,105,959707.47,36
2018702,N,57,F,D,2 yr Degree,9500,Low Risk,6,4,0,10,1021342.08,39
60715064,Y,38,F,W,Primary,9000,Low Risk,4,2,1,4,761708.61,38
73071120,N,60,F,S,Unknown,4000,Low Risk,1,1,0,43,1014901.37,39
36615435,Y,55,F,S,4 yr Degree,2500,Unknown,5,4,1,41,1257037.47,37
94314597,Y,41,F,D,Secondary,2000,Unknown,5,2,2,66,762112.11,36
15400415,Y,70,M,M,Primary,5500,High Risk,1,0,0,19,1590798.79,41
48259416,Y,78,F,S,Advanced Degree,3000,Low Risk,4,1,0,6,752267.37,40
29368332,Y,65,M,W,2 yr Degree,4000,Low Risk,6,1,0,96,1399590.11,42
59162961,N,55,M,S,College,2000,Good,5,2,3,43,1051721.60,34
98104887,N,68,F,W,Primary,1000,Good,6,5,4,25,1001341.07,40
7775000,N,69,F,U,Advanced Degree,3000,Unknown,6,3,0,14,1258530.35,39
10917237,N,27,F,D,Unknown,4000,Good,0,0,0,6,721332.81,39
97630539,N,59,M,D,Unknown,1000,High Risk,4,4,4,374,1254304.47,39
61979126,N,61,M,W,Secondary,2000,Unknown,4,2,3,383,933778.79,37
73356373,N,64,F,W,Unknown,9500,Good,3,3,1,3,949296.92,39
19794172,N,61,M,S,Unknown,7500,Unknown,5,3,0,72,1095380.23,38
99058530,N,77,F,U,Primary,5000,Low Risk,6,5,6,4,1107314.58,37
78373436,N,63,F,W,Primary,4000,Low Risk,6,0,1,67,909510.02,37
98816067,N,51,M,W,2 yr Degree,3500,Good,5,0,3,82,855722.81,36
30941424,N,40,F,D,Primary,3500,Unknown,6,0,2,0,1049274.75,43
14949143,N,56,M,M,College,6000,High Risk,3,2,2,23,1020367.44,42
81563905,N,69,M,D,Advanced Degree,6500,Unknown,5,1,3,15,1415520.11,38
30400204,N,50,F,W,Unknown,9500,Unknown,5,0,1,29,828353.73,41
56406642,Y,52,M,D,College,3500,High Risk,6,1,2,22,1009572.00,38
5609128,Y,48,M,U,Advanced Degree,5000,High Risk,5,0,2,134,829240.62,37
29212339,Y,35,F,M,College,1000,High Risk,6,1,6,34,813102.96,38
47481241,Y,46,M,W,College,5000,Good,6,1,6,230,1284743.62,38
93589787,N,45,M,D,Secondary,10000,Good,6,2,5,60,1030479.40,34
9163292,N,46,M,M,2 yr Degree,5000,Good,3,1,3,34,1096865.43,41
257421,N,42,M,W,Secondary,9000,High Risk,4,1,0,3,802266.28,39
15954534,N,69,M,M,Secondary,6000,Low Risk,5,4,3,0,1498902.88,41
73117519,N,57,F,W,Secondary,8500,High Risk,5,4,5,122,854357.88,37
87214398,Y,72,F,D,2 yr Degree,10000,Good,5,0,3,1,882469.62,37
75128254,Y,73,F,D,Secondary,4000,Unknown,4,3,2,31,814186.36,36
78644370,Y,67,F,S,Advanced Degree,3500,Unknown,6,6,3,137,1187959.74,40
58673734,N,72,F,M,4 yr Degree,8500,High Risk,6,2,2,3,946835.00,39
56005293,Y,68,F,W,Secondary,3000,Low Risk,4,1,4,8,995977.35,38
22381163,N,55,M,S,Unknown,7000,High Risk,6,4,2,12,864298.63,39
48420447,Y,78,M,U,4 yr Degree,6000,High Risk,5,1,3,220,1365545.12,37
43000884,Y,75,M,U,2 yr Degree,10000,High Risk,6,1,6,11,799292.06,39
64871678,Y,54,F,D,Primary,3500,Unknown,6,2,6,32,816353.52,36
43025690,Y,39,M,W,Secondary,7000,High Risk,4,2,0,123,925094.94,40
45270300,Y,58,F,M,Advanced Degree,1000,Unknown,2,1,0,100,1094862.79,40
74552389,N,68,F,D,Advanced Degree,8500,Good,3,2,1,30,1103704.05,37
77463480,Y,79,F,W,Unknown,8500,Good,6,1,1,25,787569.72,37
30977944,Y,54,M,D,Unknown,1000,Good,4,1,4,0,48923246.30,1297
38376487,N,68,M,S,Unknown,4000,Unknown,4,0,1,1,1144283.57,41
51637443,N,41,M,D,Primary,7000,High Risk,6,5,5,14,979049.12,38
88975410,Y,44,F,U,4 yr Degree,7000,High Risk,4,1,2,11,1026857.76,38
52244396,N,56,M,W,Unknown,7500,Good,6,3,1,33,1366388.85,39
76638393,Y,45,M,U,2 yr Degree,6500,High Risk,4,1,2,76,1244179.23,37
82560209,Y,71,F,W,Advanced Degree,7000,Unknown,5,5,2,9,849385.88,38
29332076,N,74,M,S,Unknown,9000,High Risk,0,0,0,15,1447987.80,40
30708329,Y,43,F,U,Secondary,5500,Good,5,5,5,138,855266.21,40
78934547,N,47,M,M,College,9000,Good,6,1,6,22,933303.83,34
8400312,Y,51,F,M,Unknown,7000,High Risk,5,0,4,30,1015932.30,42
30832876,N,72,M,U,4 yr Degree,5500,Low Risk,4,0,4,10,1181264.94,39
75295237,N,40,F,D,Secondary,1000,Good,6,3,3,36,797680.76,38
94459273,N,59,F,S,Advanced Degree,7500,Low Risk,1,0,0,7,749286.50,36
8581568,Y,34,M,M,Unknown,1000,High Risk,6,5,2,36,1564737.31,42
25962916,N,65,M,S,4 yr Degree,2000,Good,6,1,0,42,1046374.06,38
51270585,N,52,F,S,4 yr Degree,6500,High Risk,6,1,3,30,1298222.48,40
53175226,N,39,F,M,4 yr Degree,1000,Good,6,6,3,135,1032455.95,35
64664747,Y,57,F,M,Primary,6000,High Risk,6,3,5,25,1261069.67,38
15421818,Y,69,M,M,Secondary,7000,Low Risk,6,1,5,17,1162441.47,39
68757290,Y,50,F,U,Primary,5000,Unknown,3,3,0,18,870634.83,41
92447727,N,51,F,U,2 yr Degree,5000,Low Risk,6,4,4,24,1227921.60,39
99219711,N,70,F,W,2 yr Degree,4500,High Risk,2,2,2,24,1273137.63,37
39118510,Y,55,M,U,4 yr Degree,7500,Low Risk,5,5,0,36,1146597.76,43
61772149,Y,67,F,D,Advanced Degree,10000,Unknown,4,3,4,8,1191458.06,34
11177926,Y,40,M,D,4 yr Degree,4000,Good,5,5,2,40,1288367.65,40
29631737,Y,64,M,S,2 yr Degree,6500,Unknown,6,0,1,11,1280653.79,38
89997500,N,45,M,U,Primary,3000,High Risk,4,3,3,41,1051736.56,37
35307103,Y,74,M,M,Secondary,2000,Low Risk,6,6,6,2,916532.07,39
51067546,Y,62,F,D,4 yr Degree,1500,Unknown,4,1,1,30,1257158.89,39
54993692,N,68,F,M,Secondary,9500,Good,5,4,4,37,1398732.05,37
33250861,Y,56,M,S,Primary,8000,High Risk,5,1,5,31,1088345.94,38
87829336,Y,58,M,M,2 yr Degree,3500,Low Risk,3,1,1,32,743282.84,37
23197703,Y,63,F,M,2 yr Degree,6000,Unknown,3,3,2,1,1171843.11,40
9681293,Y,54,F,D,Advanced Degree,3500,Unknown,5,5,4,16,973115.77,37
46945054,N,75,F,S,Secondary,8500,Low Risk,3,1,2,110,963119.65,39
91808810,N,79,F,S,Primary,5500,High Risk,6,4,0,2,1377895.82,37
27727783,,40,M,W,College,9500,High Risk,6,5,4,18,1061831.71,38
39778934,Y,42,M,U,Unknown,500,High Risk,4,2,3,38,1070192.89,43
42833807,N,37,F,M,College,7500,High Risk,5,3,0,36,697230.87,37
2436591,Y,74,M,D,Primary,500,Unknown,6,3,4,26,1251926.56,39
58995057,N,56,F,U,4 yr Degree,4500,High Risk,6,4,5,147,1138948.84,39
33880893,N,48,F,S,College,1500,Unknown,6,1,2,96,869619.27,37
76920751,Y,37,M,D,Advanced Degree,4000,Low Risk,6,6,2,352,1508779.14,39
25299933,Y,65,F,U,Secondary,3000,Unknown,6,6,3,49,980043.34,34
18837639,Y,53,M,D,4 yr Degree,7000,Unknown,2,0,2,1,1527266.88,40
82711638,N,42,M,W,Advanced Degree,1500,Good,2,2,2,20,823744.03,38
64219052,Y,62,F,S,Advanced Degree,4000,Unknown,5,5,4,2,741812.04,38
89953398,,53,M,D,College,5000,Good,6,0,4,12,1105807.68,38
69510626,Y,76,M,D,4 yr Degree,4000,Unknown,6,2,1,34,1354362.25,37
86845200,N,72,M,U,2 yr Degree,9000,Unknown,5,5,5,8,1322013.44,37
48077132,N,57,F,D,Advanced Degree,3500,Unknown,5,2,2,8,1158448.44,38
65078980,Y,43,F,W,2 yr Degree,9000,Good,6,5,0,13,698694.10,37
20728941,Y,56,M,M,Advanced Degree,7000,Good,6,3,0,44,982250.26,37
84408897,N,59,M,W,Unknown,4500,Unknown,3,1,2,15,1029442.09,38
76016171,N,76,M,M,Primary,4000,Good,6,6,5,43,798512.22,34
78415847,N,36,F,W,College,500,Low Risk,6,0,0,8,875455.80,38
98515570,N,50,M,S,Unknown,6500,Unknown,6,1,4,28,1187668.20,39
38865470,Y,45,M,W,Advanced Degree,5000,Low Risk,2,1,1,4,1396208.24,40
36790686,N,74,F,W,College,5000,Unknown,2,0,0,30,30970278.33,1298
11980130,N,46,F,U,Primary,500,Low Risk,2,2,1,50,1322092.21,39
88203676,Y,47,M,U,4 yr Degree,1500,Unknown,5,1,0,62,1093735.37,36
83910673,Y,39,M,D,Unknown,3000,High Risk,4,0,4,43,642026.61,37
71543827,N,42,F,U,Primary,9000,Good,4,1,4,7,1272087.90,39
32070936,N,61,F,W,College,2500,High Risk,6,3,5,362,1117341.04,37
74615539,N,41,M,D,4 yr Degree,4500,Low Risk,3,1,3,25,725128.03,39
60081265,Y,64,M,S,Unknown,3500,Low Risk,6,2,2,223,827220.91,39
83128864,N,61,M,W,Unknown,9500,Low Risk,4,0,1,147,1295484.37,38
89439229,N,40,M,U,2 yr Degree,3500,Low Risk,6,6,0,54,1092188.57,38
8676369,Y,52,M,S,Primary,8000,Good,4,0,0,16,1049628.62,38
19351168,Y,55,M,M,2 yr Degree,1500,Unknown,4,0,3,7,1071602.58,42
71481567,Y,76,M,M,Unknown,6500,Low Risk,6,6,4,27,869934.04,39
4425341,Y,52,F,S,College,5000,High Risk,6,2,2,18,1434042.97,42
24226126,Y,36,M,M,Secondary,1500,Good,3,3,0,54,870324.99,38
76435653,Y,55,F,W,College,2000,Unknown,5,5,5,11,1113273.76,36
35397723,Y,74,F,S,4 yr Degree,4000,Good,4,2,0,32,741382.66,40
44899927,Y,49,F,M,2 yr Degree,6000,Unknown,4,0,2,31,815850.24,40
9762725,N,61,M,M,Unknown,6000,Unknown,4,4,0,1,745007.14,38
72967810,N,37,F,W,4 yr Degree,7500,Low Risk,4,0,2,57,1519596.67,37
96626608,Y,41,M,M,Secondary,3500,Good,6,2,5,21,1375098.82,37
68570810,Y,73,M,S,College,1000,Low Risk,6,4,0,30,639163.75,39
78153582,N,66,M,S,College,2500,Low Risk,2,1,1,54,911729.55,38
70244457,N,34,F,D,Primary,7000,Low Risk,6,6,0,92,846104.44,40
52226914,Y,68,M,W,2 yr Degree,5000,Good,6,4,6,12,1078814.85,39
42941507,N,76,F,S,Secondary,2500,Unknown,6,4,0,22,707572.18,38
64984508,Y,35,F,S,2 yr Degree,5500,Low Risk,4,1,1,1,1465707.65,39
82752997,Y,60,M,M,Unknown,7000,High Risk,5,0,0,46,883445.67,37
86837025,N,74,F,U,Advanced Degree,1000,High Risk,6,2,6,18,890311.64,40
58929762,N,36,F,S,Advanced Degree,4000,High Risk,6,1,4,6,589138.96,37
35337566,N,43,F,S,2 yr Degree,5500,Low Risk,5,5,0,20,1030854.50,32
74720326,Y,47,F,W,2 yr Degree,8500,High Risk,1,0,1,64,1081978.86,40
40270948,Y,66,M,D,2 yr Degree,8500,Good,6,5,5,1,702512.52,40
72333286,Y,70,F,D,Primary,7000,High Risk,3,1,0,79,568919.51,38
13546929,N,77,M,W,4 yr Degree,8500,Low Risk,2,0,0,45,1138929.11,41
87364269,Y,75,M,W,2 yr Degree,5000,Low Risk,0,0,0,33,1048511.14,39
8585987,N,58,M,U,Advanced Degree,8000,Unknown,3,1,0,6,1468949.60,43
16863209,Y,53,F,D,4 yr Degree,5500,Unknown,5,1,0,127,844405.85,40
51426264,Y,75,M,M,Unknown,2500,Low Risk,3,1,3,36,1275171.89,39
54899575,Y,56,F,U,Secondary,1500,Good,5,4,1,57,818218.80,36
1681469,N,41,F,S,Secondary,5500,High Risk,6,6,6,14,870010.50,40
99424350,Y,64,F,W,Unknown,6000,High Risk,6,4,6,1,1067703.39,38
10186695,N,54,F,U,Unknown,1000,Unknown,6,4,4,7,847465.20,37
60708273,N,69,M,W,Advanced Degree,8000,Low Risk,4,4,1,19,1247312.05,40
43522703,Y,49,F,U,College,500,Good,5,1,4,39,869090.80,42
90791902,N,49,F,D,Primary,8000,Low Risk,4,0,0,101,699885.99,39
52709530,N,56,M,M,Advanced Degree,3500,Good,2,1,2,21,1064376.57,38
58254480,N,78,F,D,4 yr Degree,6000,Unknown,3,2,2,79,845879.73,36
60079427,Y,39,M,W,College,4500,Low Risk,5,0,2,12,1320816.98,37
78939738,N,45,M,D,Primary,1500,Unknown,3,1,3,13,48921731.15,1298
65964824,N,72,F,U,Unknown,7000,Unknown,5,4,2,21,807927.40,34
71363439,N,59,M,S,Primary,8000,Low Risk,6,3,5,18,1083861.78,39
89202231,Y,60,M,W,Secondary,7000,Unknown,2,0,2,57,530415.50,36
10354918,N,62,M,M,Advanced Degree,5000,Low Risk,5,4,3,14,996708.10,40
74387483,N,74,M,S,4 yr Degree,3000,Low Risk,6,6,5,86,807014.70,36
97334822,Y,43,M,U,2 yr Degree,4500,Low Risk,3,2,3,21,1497795.50,39
15824988,N,43,F,S,College,8000,Unknown,4,2,4,61,1214089.94,40
87437790,Y,46,M,U,4 yr Degree,3500,High Risk,6,6,5,19,1115556.24,36
61087084,Y,58,M,S,Secondary,2000,High Risk,6,4,0,14,1386253.91,39
87032125,Y,56,F,S,Unknown,5500,Low Risk,6,5,4,11,1275857.13,35
98413782,Y,51,F,D,Advanced Degree,3000,Good,6,5,5,29,702229.72,36
19974060,N,65,F,W,4 yr Degree,6500,Unknown,6,2,6,5,1331828.57,41
38642856,Y,52,F,M,Unknown,9000,Good,3,0,2,5,1033469.30,38
91378268,Y,77,F,D,4 yr Degree,2500,High Risk,2,1,0,4,505194.95,35
47863128,N,35,F,W,4 yr Degree,6000,Good,5,2,2,31,815227.29,39
97424087,N,79,M,U,2 yr Degree,2500,Good,4,4,3,63,1030211.65,35
30904746,Y,49,F,U,Advanced Degree,6000,High Risk,5,0,5,60,1002207.24,41
59818346,N,64,M,W,4 yr Degree,1500,Low Risk,4,4,3,54,755306.09,37
79375594,Y,39,F,D,Secondary,6500,High Risk,4,1,1,19,789587.51,39
4537329,Y,66,F,U,College,4000,Low Risk,4,4,1,17,1283306.07,39
30230958,N,57,F,M,Unknown,9500,Low Risk,2,0,0,107,625516.85,37
80619445,N,56,F,D,4 yr Degree,5500,Low Risk,6,2,0,73,699565.23,40
87811729,N,40,F,U,2 yr Degree,1500,Unknown,5,1,2,150,1026421.18,39
90547149,Y,36,M,D,Unknown,1500,Unknown,6,1,1,16,784597.00,37
97249420,N,40,M,U,Primary,7500,Good,2,0,1,33,1183832.60,39
74196596,Y,38,M,U,2 yr Degree,9500,Unknown,5,5,2,22,1091733.67,41
85520602,N,63,F,U,4 yr Degree,6500,High Risk,1,1,1,0,864842.07,37
84594377,Y,57,M,U,College,10000,Good,6,1,0,17,804556.17,35
70953550,Y,63,F,D,4 yr Degree,7500,Unknown,5,5,2,56,830998.32,33
56577231,N,49,F,M,College,8500,Unknown,3,2,3,76,981904.75,38
256501,Y,45,F,U,Secondary,1500,Good,4,2,3,35,854928.22,41
5517553,N,45,F,W,College,2500,Unknown,6,6,0,7,1091844.24,39
29007622,N,43,F,W,College,1500,Unknown,5,3,0,27,945178.01,36
32059724,Y,73,M,W,4 yr Degree,1000,High Risk,6,5,4,8,1187772.24,40
38409118,N,56,M,D,Advanced Degree,9500,Unknown,3,3,1,3,928959.14,37
53108202,Y,74,F,U,4 yr Degree,4500,Low Risk,5,3,0,319,1494019.84,40
4752475,Y,78,F,D,4 yr Degree,8500,Unknown,3,0,0,115,1198209.44,39
41832331,Y,42,F,S,Secondary,9000,High Risk,5,5,3,20,1246697.46,40
44940674,N,64,F,U,Secondary,5500,Low Risk,6,3,3,16,898670.06,43
1821996,Y,44,F,D,2 yr Degree,5000,Low Risk,4,2,1,9,1285159.07,41
80275848,Y,71,M,D,Advanced Degree,9500,Low Risk,6,3,4,62,874087.19,36
73589666,Y,52,M,U,College,8500,Low Risk,6,2,1,7,1159245.33,40
54706403,N,78,F,M,2 yr Degree,10000,Unknown,6,4,0,87,1066314.09,40
35959749,Y,43,F,U,4 yr Degree,1000,High Risk,4,4,3,88,1170961.31,41
26521942,N,34,F,D,4 yr Degree,500,Unknown,4,4,1,82,1398458.10,37
20070260,Y,52,M,D,2 yr Degree,6000,High Risk,6,4,5,76,856779.49,41
31815395,Y,76,M,D,Primary,7500,Low Risk,3,3,0,37,1264347.51,39
3713947,Y,74,F,S,4 yr Degree,5500,Good,5,3,1,54,1089815.18,42
38363167,Y,54,M,U,Advanced Degree,7000,Low Risk,6,5,5,12,1471441.66,40
36541628,Y,46,F,W,4 yr Degree,6500,Unknown,6,0,5,21,1316186.95,43
2308046,N,53,M,S,College,5500,High Risk,3,0,1,4,1457186.08,40
65803921,Y,69,F,S,Secondary,7500,Unknown,4,1,0,147,1289571.49,41
53657180,N,44,M,U,College,8000,Good,6,6,6,67,928058.31,36
13128257,N,45,M,D,College,7500,Low Risk,4,0,0,13,1221263.95,40
28577864,Y,67,M,U,Unknown,9000,Unknown,3,0,0,42,1346738.39,43
56549780,N,74,M,W,Unknown,8000,High Risk,4,4,3,39,851412.70,38
68529638,Y,65,F,M,College,7500,Good,4,1,0,17,981668.21,39
89072506,Y,43,M,M,2 yr Degree,4000,High Risk,1,0,0,47,1179074.59,38
42391540,Y,54,M,U,Secondary,1000,Good,5,5,0,105,820960.16,40
78007425,Y,45,M,S,College,4000,High Risk,6,6,2,81,698781.58,37
35458641,Y,34,F,D,Primary,9000,Unknown,3,1,1,9,1307149.15,37
68291655,Y,36,M,W,Secondary,5000,Low Risk,2,0,2,54,823175.11,37
334070,N,63,F,U,Unknown,6000,Good,4,3,0,8,1147615.98,39
56965293,Y,39,F,W,2 yr Degree,4500,High Risk,5,3,2,39,1152046.61,41
42406990,Y,70,F,U,College,2500,Unknown,6,6,1,24,1132128.78,41
8439763,Y,55,M,S,Advanced Degree,9000,Good,6,3,2,134,891272.09,39
44562262,N,74,F,U,College,1000,High Risk,2,2,1,23,966488.36,39
63241244,N,43,F,W,Secondary,10000,High Risk,5,2,4,40,719955.97,35
66211013,Y,59,M,U,2 yr Degree,3000,Low Risk,1,0,0,84,1049333.08,41
59126184,Y,35,M,D,Advanced Degree,9500,Unknown,5,3,0,22,775155.75,39
91823052,N,46,M,U,4 yr Degree,8500,High Risk,5,5,5,5,649083.62,38
87306877,Y,37,F,M,Secondary,500,Low Risk,5,3,2,136,906561.62,38
76503901,Y,62,M,S,Unknown,4000,Unknown,6,2,1,30,1007054.48,39
98951625,N,68,M,U,College,7500,Unknown,5,4,0,59,957052.71,31
51861765,N,52,M,D,Advanced Degree,10000,Unknown,6,6,6,5,1123172.56,38
3775049,Y,70,F,W,Unknown,9000,Good,5,3,4,1,1581709.21,39
19585078,N,50,F,D,Primary,9500,Good,6,1,0,30,1407269.57,41
26938415,N,53,F,S,Advanced Degree,5000,Unknown,6,0,0,25,1264170.37,38
22755897,N,36,F,U,Advanced Degree,1000,Low Risk,4,4,3,75,1471560.75,43
44507269,Y,47,M,S,Advanced Degree,1500,High Risk,2,2,0,4,1067177.37,39
40220225,N,64,M,W,Unknown,4500,Good,6,6,5,37,1003493.61,43
56390008,N,50,F,M,College,7000,Low Risk,5,0,2,20,973338.36,39
10676693,N,40,F,W,Advanced Degree,8500,High Risk,3,3,0,11,1058642.06,38
67738847,Y,50,F,M,4 yr Degree,5500,Good,4,4,1,94,1207048.36,37
37845356,N,42,F,U,College,9500,High Risk,5,0,1,67,746260.25,39
41911490,Y,56,M,M,2 yr Degree,4000,Low Risk,5,1,2,7,1082479.43,41
21127083,Y,64,F,W,Advanced Degree,4500,Unknown,5,4,0,24,1363824.36,40
74708702,Y,73,M,U,2 yr Degree,2500,Unknown,6,3,4,87,591750.75,37
85787855,N,71,F,S,4 yr Degree,5500,Unknown,4,1,1,28,47556227.66,1299
49325897,Y,78,M,U,Secondary,4500,Low Risk,6,2,2,50,785877.35,38
73304494,Y,34,F,U,Unknown,5000,Good,6,6,1,44,1212022.92,37
30276689,N,50,M,D,4 yr Degree,3500,Unknown,6,3,6,22,904487.73,38
67521833,Y,63,F,M,4 yr Degree,6000,High Risk,5,4,0,58,914791.78,39
51963824,N,51,M,U,Advanced Degree,9000,Good,6,4,0,33,1009344.35,39
50427876,N,66,M,M,Primary,8500,Low Risk,0,0,0,21,1004362.25,38
83715166,Y,68,F,W,Unknown,2500,Low Risk,5,3,5,10,782528.43,40
89725094,Y,52,F,M,College,9000,Unknown,6,1,6,28,710245.95,37
96954122,Y,59,M,U,4 yr Degree,3000,Good,6,4,1,126,1078558.06,38
155310,Y,44,F,W,Unknown,3500,High Risk,4,0,4,88,1112219.16,37
30595498,N,50,F,W,College,8500,High Risk,5,3,3,100,881295.35,40
98443698,N,42,M,M,2 yr Degree,1000,Good,3,2,2,45,988771.66,38
62270737,Y,73,F,W,2 yr Degree,3500,Good,5,2,5,30,1121459.83,39
52840513,Y,39,F,M,2 yr Degree,500,High Risk,6,5,3,16,1236040.86,39
57405009,N,50,F,W,College,8000,Low Risk,2,1,1,25,941870.69,38
74019388,N,79,M,W,2 yr Degree,8500,Good,6,5,4,119,1202427.13,39
5473467,N,35,M,S,Unknown,5500,High Risk,6,6,3,1,880487.11,39
81589480,N,49,M,M,2 yr Degree,5500,Good,2,2,0,228,1000962.57,41
44715004,Y,49,M,W,4 yr Degree,9500,Good,3,3,2,23,899238.74,39
72914878,Y,55,M,S,Unknown,5000,Low Risk,5,4,5,53,632568.77,37
32814781,N,61,M,M,2 yr Degree,10000,Good,4,3,4,84,932466.27,37
95406689,N,63,F,U,Primary,7000,Good,6,2,2,16,1004011.58,32
56137087,N,56,M,D,Primary,10000,Low Risk,6,0,4,38,1143925.32,35
66806024,N,68,F,M,2 yr Degree,3000,Low Risk,6,1,2,66,1130716.70,36
30065996,Y,48,F,S,2 yr Degree,8500,Unknown,3,1,0,6,849223.33,37
